Country,Region,Points,Price,Grape
Germany,Mosel,88,30.0,Riesling
Israel,Jerusalem Hills,88,40.0,Bordeaux-style Red Blend
Italy,Piedmont,88,20.0,Barbera
US,California,88,18.0,Chardonnay
US,Oregon,88,26.0,Tempranillo
US,California,88,23.0,Cabernet Sauvignon
Italy,Lombardy,88,25.0,Turbiana
US,California,88,18.0,Pinot Noir
Portugal,Tejo,88,21.0,Portuguese Red
France,Bordeaux,88,35.0,Bordeaux-style Red Blend
France,Bordeaux,88,25.0,Bordeaux-style Red Blend
France,Bordeaux,88,33.0,Bordeaux-style Red Blend
Portugal,Alentejano,88,24.0,Syrah
Germany,Nahe,88,23.0,Riesling
US,Oregon,88,30.0,Pinot Noir
Italy,Tuscany,88,24.0,Red Blend
Chile,Maule Valley,88,27.0,Red Blend
Germany,Mosel,88,38.0,Riesling
France,Burgundy,88,23.0,Chardonnay
US,California,88,19.0,Cabernet Sauvignon
Italy,Northeastern Italy,88,29.0,Pinot Grigio
Chile,Colchagua Valley,88,15.0,Merlot
US,California,88,30.0,Chardonnay-Semillon
US,California,88,23.0,Pinot Noir
US,California,88,20.0,Chardonnay
Chile,Colchagua Valley,88,16.0,Carmenère-Cabernet Sauvignon
France,Champagne,88,39.0,Champagne Blend
Italy,Northeastern Italy,88,13.0,Pinot Bianco
Italy,Northeastern Italy,88,25.0,White Blend
Portugal,Tejo,88,16.0,Portuguese Red
France,Bordeaux,88,20.0,Bordeaux-style Red Blend
Italy,Piedmont,86,49.0,Nebbiolo
Italy,Piedmont,86,70.0,Nebbiolo
Argentina,Mendoza Province,86,11.0,Cabernet Sauvignon
France,Loire Valley,86,32.0,Rosé
US,Oregon,86,25.0,Gamay Noir
US,California,86,46.0,Pinot Noir
France,Bordeaux,86,13.0,Bordeaux-style Red Blend
US,California,86,15.0,Sauvignon Blanc
Portugal,Alentejano,86,10.0,Portuguese White
US,California,86,18.0,Sauvignon Blanc
France,Bordeaux,86,15.0,Bordeaux-style White Blend
France,Loire Valley,86,20.0,Sauvignon Blanc
US,California,86,77.0,Cabernet Sauvignon
Portugal,Alentejo,86,8.0,Portuguese Red
US,Oregon,86,30.0,Pinot Noir
Portugal,Vinho Verde,86,10.0,Loureiro
Argentina,Mendoza Province,86,15.0,Cabernet Sauvignon
Australia,Victoria,86,42.0,Pinot Noir
US,Colorado,86,30.0,Cabernet Sauvignon
US,California,86,60.0,Petit Verdot
US,Oregon,86,28.0,Pinot Noir
Portugal,Alentejano,86,8.0,Rosé
Portugal,Alentejano,86,13.0,Rosé
US,Virginia,86,30.0,Viognier
US,California,86,34.0,Cabernet Sauvignon
Macedonia,Tikves,86,13.0,Žilavka
Argentina,Other,86,14.0,Cabernet Sauvignon
Argentina,Mendoza Province,86,19.0,Malbec
France,Bordeaux,86,14.0,Bordeaux-style White Blend
Italy,Piedmont,86,60.0,Nebbiolo
France,Bordeaux,90,29.0,Bordeaux-style Red Blend
US,California,90,35.0,Chardonnay
US,California,90,28.0,Tempranillo
Slovenia,Vipavska Dolina,90,60.0,Merlot-Cabernet Franc
US,California,90,52.0,Bordeaux-style Red Blend
France,Bordeaux,90,25.0,Bordeaux-style Red Blend
Portugal,Lisboa,90,10.0,Portuguese Red
Canada,Ontario,90,25.0,Riesling
Portugal,Bairrada,90,41.0,Baga
US,California,90,75.0,Chardonnay
US,California,90,28.0,Viognier
US,Washington,90,19.0,Chardonnay
US,California,90,50.0,Zinfandel
US,California,90,35.0,Cabernet Sauvignon
Portugal,Tejo,90,50.0,Portuguese Red
US,California,90,40.0,Syrah
US,California,90,18.0,Cabernet Sauvignon
Portugal,Lisboa,89,15.0,Alicante Bouschet
France,Alsace,89,25.0,Pinot Gris
France,Alsace,89,18.0,Gewürztraminer
Italy,Piedmont,89,250.0,Nebbiolo
Italy,Piedmont,89,32.0,Nebbiolo
US,California,89,28.0,Red Blend
US,California,89,22.0,Viognier
France,Alsace,89,25.0,Gewürztraminer
Italy,Piedmont,89,80.0,Nebbiolo
Italy,Piedmont,89,35.0,Nebbiolo
Italy,Piedmont,89,103.0,Nebbiolo
France,Bordeaux,89,22.0,Bordeaux-style Red Blend
France,Southwest France,87,14.0,White Blend
Italy,Tuscany,87,85.0,Red Blend
Italy,Tuscany,87,180.0,Red Blend
US,California,87,18.0,Petite Sirah
Spain,Northern Spain,87,14.0,Tempranillo
Greece,Peloponnese,87,13.0,White Blend
Greece,Atalanti Valley,87,10.0,White Blend
Spain,Northern Spain,87,17.0,Tempranillo
Spain,Catalonia,87,17.0,Sparkling Blend
Chile,Colchagua Valley,87,25.0,Tempranillo
Greece,Santorini,87,33.0,Assyrtico
Greece,Nemea,87,15.0,Agiorgitiko
Chile,Maule Valley,87,15.0,Carmenère
Chile,Maule Valley,87,14.0,Carmenère
Germany,Mosel,87,6.0,Riesling
US,California,87,13.0,Pinot Noir
US,California,87,22.0,Pinot Noir
Italy,Italy Other,87,30.0,Nerello Mascalese
US,California,87,45.0,Merlot
Chile,Rapel Valley,87,14.0,Merlot
US,Oregon,87,33.0,Red Blend
US,Oregon,87,26.0,Tempranillo
Chile,Leyda Valley,87,14.0,Pinot Noir
Greece,Nemea,87,25.0,Agiorgitiko
Italy,Tuscany,87,26.0,Red Blend
Italy,Tuscany,87,37.0,Red Blend
US,California,87,25.0,Pinot Noir
Italy,Tuscany,87,35.0,Cabernet Sauvignon
US,California,87,20.0,Pinot Noir
US,Oregon,87,32.0,Pinot Noir
US,California,84,32.0,Pinot Noir
Spain,Northern Spain,84,12.0,Tempranillo
US,Washington,84,13.0,Sauvignon Blanc
Spain,Northern Spain,84,28.0,Verdejo
France,Bordeaux,84,20.0,Bordeaux-style Red Blend
US,California,84,11.0,Pinot Noir
US,Idaho,84,25.0,Red Blend
US,New York,84,16.0,Sauvignon Blanc
France,Bordeaux,84,12.0,Bordeaux-style Red Blend
US,California,84,40.0,Red Blend
US,Washington,84,28.0,Sangiovese
Spain,Northern Spain,83,14.0,Tempranillo
Spain,Galicia,83,18.0,Albariño
France,Bordeaux,83,25.0,Bordeaux-style Red Blend
Spain,Northern Spain,83,8.0,Rosé
US,Washington,83,10.0,Sauvignon Blanc
US,California,83,10.0,White Blend
Spain,Northern Spain,83,9.0,Red Blend
Argentina,Mendoza Province,83,28.0,Petit Verdot
Spain,Northern Spain,83,15.0,Rosado
US,Washington,83,30.0,Grenache
Spain,Central Spain,83,15.0,Tempranillo
US,Washington,83,65.0,Cabernet Sauvignon
France,Bordeaux,83,19.0,Bordeaux-style Red Blend
US,Idaho,83,22.0,Red Blend
Spain,Levante,83,16.0,Monastrell
Spain,Northern Spain,83,19.0,Tempranillo
France,Bordeaux,83,25.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,90,30.0,Cabernet Sauvignon
New Zealand,Marlborough,90,26.0,Sauvignon Blanc
US,California,90,35.0,Pinot Noir
New Zealand,Marlborough,90,15.0,Sauvignon Blanc
New Zealand,Nelson,90,19.0,Sauvignon Blanc
New Zealand,Martinborough,90,21.0,Sauvignon Blanc
US,Oregon,90,35.0,Tannat
US,California,90,15.0,Rosé
Austria,Niederösterreich,90,15.0,Grüner Veltliner
Austria,Vienna,90,23.0,Orangetraube
US,California,90,95.0,Cabernet Sauvignon
New Zealand,Marlborough,90,20.0,Riesling
New Zealand,Marlborough,90,16.0,White Blend
US,California,90,40.0,Cabernet Sauvignon
US,California,90,25.0,Cabernet Sauvignon
Spain,Northern Spain,90,110.0,Tempranillo
New Zealand,Central Otago,90,25.0,Chardonnay
New Zealand,Marlborough,90,14.0,Sauvignon Blanc
US,California,90,38.0,Cabernet Sauvignon
US,California,90,35.0,Chardonnay
US,California,90,55.0,Petit Verdot
Spain,Northern Spain,90,18.0,Tempranillo
US,New York,90,22.0,Rosé
US,New York,90,20.0,Sauvignon Blanc
France,Southwest France,90,28.0,Bordeaux-style White Blend
France,Provence,90,75.0,Rosé
France,Provence,90,17.0,Rosé
US,California,90,50.0,Pinot Noir
US,California,90,20.0,Chardonnay
US,California,88,33.0,Cabernet Sauvignon
US,California,88,15.0,Chardonnay
Spain,Catalonia,88,16.0,White Blend
France,France Other,88,17.0,Rosé
Italy,Southern Italy,88,20.0,Greco
Italy,Sicily & Sardinia,88,17.0,White Blend
US,California,88,45.0,Pinot Noir
US,California,88,22.0,Pinot Noir
US,California,88,60.0,Syrah
France,Bordeaux,88,11.0,Rosé
US,California,88,18.0,Sauvignon Blanc
US,California,88,90.0,Cabernet Sauvignon
US,California,88,54.0,Cabernet Sauvignon
US,Oregon,88,15.0,Pinot Gris
Italy,Sicily & Sardinia,88,13.0,Grillo
US,Oregon,88,25.0,Pinot Noir
France,Burgundy,88,34.0,Pinot Noir
France,Alsace,88,24.0,Sylvaner
France,Alsace,88,16.0,Pinot Blanc
France,Alsace,88,21.0,Pinot Blanc
France,Alsace,88,12.0,Alsace white blend
Italy,Sicily & Sardinia,88,19.0,Catarratto
US,California,88,60.0,Petit Verdot
Chile,Casablanca Valley,88,15.0,Syrah
Germany,Mosel,88,23.0,Riesling
US,California,88,38.0,Mourvèdre
US,California,93,35.0,Pinot Noir
France,Alsace,93,50.0,Riesling
France,Alsace,93,38.0,Riesling
US,Oregon,93,35.0,Pinot Noir
US,California,93,35.0,Chardonnay
Italy,Tuscany,93,80.0,Sangiovese
France,Bordeaux,93,140.0,Bordeaux-style Red Blend
Australia,South Australia,93,50.0,Shiraz
France,Bordeaux,93,25.0,Bordeaux-style Red Blend
France,Bordeaux,93,60.0,Bordeaux-style Red Blend
France,Alsace,93,30.0,Riesling
Italy,Tuscany,93,40.0,Red Blend
US,Oregon,93,34.0,Chardonnay
France,Alsace,93,53.0,Riesling
France,Alsace,93,26.0,Pinot Gris
France,Alsace,93,30.0,Riesling
Italy,Tuscany,93,55.0,Sangiovese
Italy,Tuscany,93,45.0,Red Blend
Australia,South Australia,93,83.0,Cabernet Sauvignon
US,Oregon,93,63.0,Pinot Noir
Italy,Tuscany,93,225.0,Merlot
US,California,93,60.0,Chardonnay
US,California,93,28.0,Chardonnay
US,Oregon,93,85.0,Pinot Noir
Italy,Tuscany,93,50.0,Sangiovese
US,California,93,38.0,Red Blend
France,Alsace,93,41.0,Gewürztraminer
Australia,South Australia,93,45.0,Riesling
US,California,88,33.0,Chardonnay
France,Loire Valley,88,23.0,Sauvignon Blanc
Italy,Tuscany,88,60.0,Sangiovese
US,California,88,40.0,Syrah
Italy,Tuscany,88,34.0,Sangiovese
Lebanon,Bekaa Valley,88,15.0,Rosé
Canada,British Columbia,88,32.0,Pinot Noir
US,Washington,88,30.0,Bordeaux-style Red Blend
US,Washington,88,39.0,Cabernet Sauvignon
Moldova,Moldova,88,42.0,White Blend
US,Idaho,88,35.0,Mourvèdre
US,California,88,19.0,Merlot
Italy,Tuscany,88,18.0,Red Blend
Italy,Tuscany,88,25.0,Red Blend
France,Loire Valley,88,30.0,Pinot Noir
US,California,88,24.0,Chardonnay
US,California,88,45.0,Cabernet Sauvignon-Sangiovese
Canada,British Columbia,88,40.0,Cabernet Sauvignon-Syrah
Italy,Tuscany,88,55.0,Sangiovese
Italy,Tuscany,88,28.0,Sangiovese
US,Washington,88,26.0,Bordeaux-style Red Blend
US,Idaho,88,30.0,Petit Verdot
US,Washington,88,60.0,Cabernet Sauvignon
France,Loire Valley,88,25.0,Sauvignon Blanc
France,Loire Valley,88,17.0,Sauvignon Blanc
France,Loire Valley,88,35.0,Sauvignon Blanc
US,New York,88,26.0,Pinot Noir
US,California,88,35.0,White Blend
US,Idaho,88,28.0,Bordeaux-style Red Blend
US,Oregon,88,27.0,Pinot Noir
US,California,88,40.0,Pinot Noir
US,California,88,20.0,Sauvignon Blanc
US,California,88,20.0,Pinot Grigio
Italy,Veneto,88,30.0,Garganega
France,Champagne,88,39.0,Champagne Blend
Italy,Northeastern Italy,88,13.0,Pinot Bianco
Italy,Northeastern Italy,88,25.0,White Blend
Portugal,Tejo,88,16.0,Portuguese Red
France,Bordeaux,88,20.0,Bordeaux-style Red Blend
France,Bordeaux,88,24.0,Bordeaux-style Red Blend
US,California,88,38.0,Chardonnay
Italy,Veneto,88,13.0,Garganega
France,Burgundy,88,38.0,Pinot Noir
France,Southwest France,88,16.0,Chardonnay
France,Burgundy,88,58.0,Chardonnay
France,Burgundy,88,45.0,Pinot Noir
Italy,Tuscany,88,19.0,Sangiovese
US,California,88,34.0,Zinfandel
France,Burgundy,88,28.0,Chardonnay
Portugal,Douro,88,33.0,Touriga Nacional
Portugal,Douro,88,15.0,Portuguese White
Italy,Northeastern Italy,88,20.0,Sauvignon
Germany,Rheingau,88,16.0,Riesling
Germany,Baden,88,78.0,Spätburgunder
Italy,Northeastern Italy,88,18.0,Pinot Grigio
US,California,88,29.0,Pinot Noir
Argentina,Mendoza Province,88,20.0,Cabernet Sauvignon
Germany,Mosel,88,21.0,Riesling
Italy,Piedmont,88,23.0,Barbera
Italy,Piedmont,88,34.0,Barbera
Portugal,Bairrada,88,28.0,Arinto
Australia,Western Australia,88,20.0,Pinot Noir
France,Champagne,88,36.0,Champagne Blend
Italy,Piedmont,88,23.0,Barbera
Germany,Mosel,88,17.0,Riesling
Italy,Piedmont,88,22.0,Barbera
US,California,88,45.0,Chardonnay
US,Oregon,88,12.0,Pinot Gris
France,Burgundy,88,46.0,Chardonnay
US,California,88,30.0,Pinot Noir
Germany,Mosel,88,11.0,Riesling
Germany,Mosel,88,28.0,Riesling
US,Oregon,88,18.0,Red Blend
US,Oregon,88,27.0,Viognier
France,Champagne,88,55.0,Chardonnay
France,Burgundy,88,30.0,Chardonnay
US,California,88,28.0,Sangiovese
US,California,88,50.0,Bordeaux-style Red Blend
Portugal,Douro,88,15.0,Portuguese White
US,California,88,44.0,Cabernet Sauvignon
Germany,Pfalz,88,25.0,Pinot Blanc
Italy,Piedmont,88,95.0,Nebbiolo
US,California,86,8.0,Shiraz
Italy,Piedmont,86,80.0,Nebbiolo
Croatia,Korčula,86,25.0,Posip
US,California,86,30.0,Sauvignon Blanc
US,America,86,18.0,Petite Sirah
Portugal,Alentejano,86,9.0,Portuguese White
US,Virginia,86,38.0,Cabernet Franc
US,Oregon,86,45.0,Pinot Noir
Portugal,Dão,86,10.0,Portuguese Red
Spain,Central Spain,86,10.0,Tempranillo
US,California,86,24.0,Viognier
US,California,86,45.0,Rhône-style White Blend
Argentina,Other,86,9.0,Torrontés
Spain,Northern Spain,86,52.0,Tinto Fino
US,Oregon,86,15.0,Gewürztraminer
US,Oregon,86,15.0,Riesling
France,Bordeaux,86,18.0,Bordeaux-style White Blend
Spain,Spain Other,86,39.0,Red Blend
France,Bordeaux,86,17.0,Bordeaux-style Red Blend
Spain,Northern Spain,85,25.0,Tempranillo
US,Colorado,85,25.0,Sauvignon Blanc
France,Loire Valley,85,19.0,Chenin Blanc
Argentina,Mendoza Province,85,15.0,Torrontés
US,California,85,55.0,Cabernet Franc
US,California,85,16.0,Pinot Noir
US,Colorado,85,20.0,Viognier
France,Loire Valley,85,25.0,Sauvignon Blanc
US,Virginia,85,25.0,Petit Verdot
US,Oregon,85,20.0,Pinot Blanc
US,Oregon,85,15.0,Pinot Gris
US,California,89,16.0,Sauvignon Blanc
France,Alsace,89,20.0,Pinot Blanc
Italy,Piedmont,89,30.0,Nebbiolo
France,Provence,89,20.0,Rosé
Italy,Piedmont,89,20.0,Nebbiolo
Italy,Central Italy,89,24.0,Lambrusco
Italy,Piedmont,89,13.0,Rosato
Portugal,Lisboa,89,20.0,Syrah
Slovenia,Vipavska Dolina,89,35.0,White Blend
France,Bordeaux,89,25.0,Bordeaux-style Red Blend
France,Bordeaux,89,14.0,Bordeaux-style Red Blend
US,Washington,89,24.0,Rosé
US,California,89,29.0,Syrah
Portugal,Alentejano,89,22.0,Portuguese Red
Turkey,Turkey,89,14.0,Okuzgozu
Chile,Maipo Valley,89,15.0,Merlot
US,Washington,89,38.0,Malbec
Portugal,Península de Setúbal,89,15.0,Portuguese Red
Portugal,Alentejano,89,25.0,Portuguese Red
US,California,89,14.0,Sauvignon Blanc
Italy,Piedmont,89,110.0,Nebbiolo
Italy,Piedmont,89,26.0,Nebbiolo
Italy,Italy Other,89,40.0,Nerello Mascalese
Italy,Italy Other,89,40.0,Rosato
US,California,89,15.0,Tempranillo
France,Provence,89,26.0,Rosé
Portugal,Bairrada,89,28.0,Baga
US,California,87,18.0,White Blend
Germany,Mosel,87,20.0,Riesling
US,California,87,15.0,Zinfandel
Chile,San Antonio,87,22.0,Pinot Noir
US,Oregon,87,16.0,Pinot Grigio
Chile,Leyda Valley,87,13.0,Sauvignon Blanc
Italy,Tuscany,87,10.0,Red Blend
France,Southwest France,87,25.0,Rosé
Greece,Chalkidiki,87,30.0,White Blend
US,California,87,40.0,Cabernet Sauvignon
Spain,Northern Spain,87,15.0,Viura
France,Southwest France,87,18.0,Malbec
Portugal,Douro,87,13.0,Portuguese Red
Germany,Pfalz,86,11.0,Riesling
Spain,Northern Spain,86,15.0,Tempranillo
Spain,Central Spain,86,12.0,Tempranillo-Cabernet Sauvignon
France,Southwest France,86,18.0,Red Blend
US,California,86,18.0,Merlot
Italy,Italy Other,86,11.0,Grillo
France,Rhône Valley,86,13.0,Rhône-style Red Blend
US,California,86,48.0,Red Blend
Italy,Lombardy,86,16.0,White Blend
France,Southwest France,86,13.0,Sauvignon Blanc
France,Southwest France,86,16.0,Malbec
US,Oregon,86,40.0,Malbec
France,Southwest France,86,13.0,Colombard-Sauvignon Blanc
US,California,86,48.0,Cabernet Sauvignon
US,California,86,13.0,Chardonnay
US,California,83,75.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,83,11.0,Malbec
US,Washington,83,21.0,Chardonnay
Argentina,Mendoza Province,83,22.0,Malbec
Argentina,Mendoza Province,83,24.0,Pinot Noir
US,California,83,10.0,White Blend
US,New York,83,18.0,Chardonnay
US,California,83,25.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,83,30.0,Malbec
US,California,83,13.0,White Blend
US,California,83,16.0,Chardonnay
US,California,83,20.0,Red Blend
France,Bordeaux,83,13.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,82,24.0,Malbec
US,Idaho,82,16.0,Viognier
Spain,Northern Spain,82,19.0,Tempranillo
US,California,82,25.0,Red Blend
US,Washington,82,18.0,Chardonnay
Spain,Northern Spain,82,13.0,Garnacha-Syrah
Argentina,Mendoza Province,82,14.0,Chardonnay
US,Washington,82,11.0,Merlot
US,Washington,82,55.0,Chardonnay
US,California,82,15.0,Red Blend
US,Idaho,82,22.0,Mourvèdre
US,Idaho,82,22.0,Tempranillo
Spain,Northern Spain,82,13.0,Tempranillo-Cabernet Sauvignon
US,Washington,82,19.0,Red Blend
Spain,Northern Spain,81,13.0,Rosé
Spain,Levante,81,5.0,Tempranillo
US,California,90,42.0,G-S-M
France,Provence,90,21.0,Rosé
France,Provence,90,24.0,Rosé
France,Provence,90,23.0,Rosé
France,Provence,90,15.0,Rosé
Spain,Catalonia,90,25.0,Sparkling Blend
Austria,Kamptal,90,15.0,Grüner Veltliner
US,California,90,35.0,Syrah
US,California,90,75.0,Cabernet Sauvignon
US,California,90,56.0,Bordeaux-style Red Blend
US,California,90,60.0,Pinot Noir
US,California,90,20.0,Grenache
France,Provence,90,20.0,Rosé
France,Provence,90,20.0,Rosé
Austria,Niederösterreich,90,14.0,Grüner Veltliner
US,California,90,45.0,Bordeaux-style Red Blend
US,California,90,42.0,Petite Sirah
US,California,90,38.0,Rhône-style Red Blend
US,California,90,40.0,Pinot Noir
Italy,Northeastern Italy,90,16.0,Sauvignon
US,California,90,28.0,Barbera
Austria,Burgenland,90,19.0,Zweigelt
Austria,Wachau,90,25.0,Grüner Veltliner
Austria,Niederösterreich,90,14.0,Grüner Veltliner
US,California,90,18.0,Rosé
US,Washington,90,20.0,Syrah
US,Oregon,90,24.0,Sauvignon Blanc
Italy,Northeastern Italy,90,22.0,Sauvignon
Austria,Wagram,90,18.0,Grüner Veltliner
US,California,90,35.0,Rhône-style White Blend
Spain,Northern Spain,88,20.0,Tempranillo Blend
US,California,88,48.0,Cabernet Sauvignon
Spain,Northern Spain,88,17.0,Tempranillo
Italy,Sicily & Sardinia,88,16.0,Nerello Mascalese
Italy,Sicily & Sardinia,88,18.0,Grillo
France,Burgundy,88,25.0,Chardonnay
US,Oregon,88,15.0,Pinot Noir
US,California,88,15.0,Zinfandel
France,France Other,88,10.0,Rosé
US,Oregon,88,21.0,Riesling
US,California,88,18.0,Viognier
France,Burgundy,88,48.0,Pinot Noir
Italy,Sicily & Sardinia,88,20.0,Zibibbo
Greece,Macedonia,88,20.0,White Blend
Chile,Colchagua Valley,88,17.0,Carmenère
France,Bordeaux,88,16.0,Rosé
Italy,Southern Italy,88,16.0,Falanghina
Moldova,Moldova,88,13.0,Feteasca
Moldova,Moldova,88,11.0,Traminer
France,France Other,88,20.0,Rosé
Spain,Northern Spain,88,28.0,Tempranillo
France,Bordeaux,88,12.0,Rosé
France,Bordeaux,88,16.0,Rosé
France,Burgundy,88,23.0,Pinot Noir
Moldova,Moldova,88,29.0,Red Blend
US,California,88,49.0,Syrah
Spain,Catalonia,88,18.0,Xarel-lo
Italy,Tuscany,93,45.0,Sangiovese
US,California,93,28.0,Cabernet Sauvignon
US,California,93,38.0,Syrah
US,California,93,64.0,Pinot Noir
US,Oregon,93,50.0,Pinot Noir
US,California,93,30.0,Pinot Noir
Spain,Northern Spain,93,152.0,Tempranillo
France,Bordeaux,92,49.0,Bordeaux-style Red Blend
France,Bordeaux,92,17.0,Bordeaux-style Red Blend
France,Bordeaux,92,18.0,Bordeaux-style Red Blend
France,Bordeaux,92,63.0,Sauvignon Blanc
France,Bordeaux,92,17.0,Bordeaux-style Red Blend
France,Bordeaux,92,45.0,Bordeaux-style Red Blend
France,Alsace,92,53.0,Pinot Gris
France,Alsace,92,35.0,Gewürztraminer
France,Alsace,92,30.0,Riesling
Italy,Tuscany,92,65.0,Sangiovese
US,California,92,34.0,Grenache
US,California,92,27.0,Syrah
US,California,92,95.0,Bordeaux-style Red Blend
US,California,92,55.0,Chardonnay
US,California,92,42.0,Rosé
US,California,92,40.0,Red Blend
Italy,Tuscany,92,49.0,Red Blend
US,California,92,70.0,Pinot Noir
US,California,92,34.0,Pinot Noir
US,Oregon,92,45.0,Pinot Noir
US,California,92,35.0,Pinot Noir
US,California,88,40.0,Red Blend
Serbia,Župa,88,20.0,Prokupac
Slovenia,Štajerska,88,22.0,Sauvignon Blanc
US,California,88,10.0,Chardonnay
US,California,88,18.0,Zinfandel
US,California,88,36.0,Syrah
France,Rhône Valley,88,37.0,Rhône-style Red Blend
France,Rhône Valley,88,30.0,Rosé
Spain,Galicia,88,24.0,Red Blend
Slovenia,Štajerska,88,20.0,Red Blend
US,California,88,18.0,Chardonnay
Spain,Northern Spain,88,18.0,Tempranillo
Spain,Levante,88,29.0,Tempranillo-Cabernet Sauvignon
France,Rhône Valley,88,13.0,Rosé
Spain,Catalonia,88,18.0,Sparkling Blend
Italy,Tuscany,88,25.0,Sangiovese
Italy,Tuscany,88,44.0,Sangiovese
US,California,88,65.0,Pinot Noir
US,California,88,30.0,Chardonnay
Spain,Catalonia,88,95.0,White Blend
Canada,British Columbia,88,30.0,Chardonnay
France,Loire Valley,88,22.0,Sauvignon Blanc
US,California,88,36.0,Sangiovese
Italy,Tuscany,88,50.0,Sangiovese
Italy,Tuscany,88,26.0,Sangiovese
Italy,Tuscany,88,40.0,Red Blend
US,California,88,30.0,Pinot Noir
US,Washington,88,19.0,Cabernet Sauvignon
US,California,88,19.0,Pinot Noir
US,California,88,29.0,Bordeaux-style Red Blend
Portugal,Tejo,88,25.0,Cabernet Sauvignon
US,California,88,35.0,Red Blend
Argentina,Mendoza Province,88,19.0,Chardonnay
